year,marital,age,race,income
2014,Divorced,50,White,25000
2014,Married,44,Black,25000
2014,Married,53,White,25000
2014,Married,62,Black,25000
2014,Divorced,60,Black,25000
2014,Married,29,White,25000
2014,Separated,62,White,25000
2014,Divorced,43,White,22500
2014,Married,50,White,6500
2014,Married,35,Other,17500
2014,Never married,57,White,25000
2014,Never married,26,White,12500
2014,Married,62,White,12500
2014,Married,55,White,25000
2014,Divorced,50,White,25000
2014,Divorced,50,White,12500
2014,Never married,21,White,3500
2014,Married,53,Black,25000
2014,Divorced,53,White,17500
2014,Divorced,54,Black,25000
2014,Widowed,62,Black,25000
2014,Never married,51,Black,25000
2014,Married,32,Black,22500
2014,Never married,22,White,12500
2014,Married,47,White,25000
2014,Married,67,White,25000
2014,Never married,20,White,4500
2014,Divorced,45,White,25000
2014,Divorced,37,White,17500
2014,Never married,57,White,25000
2014,Married,49,White,22500
2014,Separated,51,White,25000
2014,Separated,37,Other,12500
2014,Divorced,50,White,17500
2014,Married,40,White,25000
2014,Separated,26,Other,22500
2014,Divorced,63,Other,4500
2014,Married,52,White,25000
2014,Married,55,White,25000
2014,Married,24,White,3500
2014,Married,43,White,25000
2014,Never married,53,White,25000
2014,Married,34,White,25000
2014,Never married,20,White,3500
2014,Married,36,White,25000
2014,Married,33,White,1000
2014,Never married,29,White,25000
2014,Never married,47,White,25000
2014,Never married,26,Other,25000
2014,Married,50,White,25000
2014,Married,47,White,25000
2014,Never married,35,White,25000
2014,Married,58,White,25000
2014,Never married,51,White,25000
2014,Married,62,White,12500
2014,Married,40,White,25000
2014,Married,76,White,2000
2014,Divorced,63,White,25000
2014,Widowed,62,White,5500
2014,Married,47,White,25000
2014,Married,32,White,25000
2014,Married,36,White,25000
2014,Never married,22,White,1000
2014,Divorced,41,Other,25000
2014,Never married,29,White,12500
2014,Never married,32,White,17500
2014,Never married,37,White,12500
2014,Married,29,White,2000
2014,Separated,43,White,9000
2014,Married,41,White,25000
2014,Married,53,White,25000
2014,Married,31,White,25000
2014,Married,35,White,25000
2014,Married,36,White,25000
2014,Married,60,White,25000
2014,Married,41,White,25000
2014,Married,49,White,25000
2014,Divorced,61,White,25000
2014,Married,33,White,25000
2014,Married,34,White,22500
2014,Divorced,65,White,12500
2014,Divorced,37,White,25000
2014,Divorced,44,White,25000
2014,Divorced,49,White,25000
2014,Separated,38,Other,12500
2014,Divorced,53,White,17500
2014,Married,34,White,22500
2014,Never married,44,White,9000
2014,Never married,35,White,25000
2014,Widowed,75,White,12500
2014,Married,47,White,6500
2014,Married,40,White,17500
2014,Married,58,White,25000
2014,Never married,19,White,2000
2014,Married,33,White,25000
2014,Married,57,White,25000
2014,Never married,26,White,17500
2014,Divorced,39,White,25000
2014,Divorced,52,White,25000
2014,Married,45,White,17500
2014,Divorced,67,White,25000
2014,Widowed,71,White,25000
2014,Never married,44,Black,25000
2014,Married,37,White,25000
2014,Married,27,White,25000
2014,Divorced,58,White,25000
2014,Married,66,White,25000
2014,Never married,61,White,25000
2014,Divorced,57,White,25000
2014,Married,42,White,12500
2014,Married,64,White,25000
2014,Never married,33,White,25000
2014,Never married,32,White,25000
2014,Divorced,60,White,25000
2014,Divorced,46,White,4500
2014,Never married,25,Other,12500
2014,Never married,37,White,25000
2014,Married,36,White,25000
2014,Married,39,White,25000
2014,Never married,25,White,17500
2014,Married,28,White,2000
2014,Never married,33,White,25000
2014,Widowed,71,Other,25000
2014,Divorced,58,White,25000
2014,Married,34,Other,22500
2014,Married,59,White,25000
2014,Never married,37,White,25000
2014,Married,27,White,25000
2014,Never married,20,Black,2000
2014,Never married,34,White,22500
2014,Never married,22,White,22500
2014,Never married,23,Black,7500
2014,Never married,31,White,25000
2014,Never married,32,White,25000
2014,Separated,56,White,25000
2014,Married,39,White,25000
2014,Never married,28,White,25000
2014,Married,41,White,25000
2014,Never married,30,White,12500
2014,Married,43,White,25000
2014,Divorced,46,Other,17500
2014,Widowed,51,Black,22500
2014,Married,66,White,12500
2014,Married,32,Other,25000
2014,Married,55,White,25000
2014,Married,62,White,25000
2014,Married,50,White,17500
2014,Divorced,43,White,25000
2014,Never married,26,White,12500
2014,Never married,19,White,4500
2014,Married,60,White,25000
2014,Married,49,White,25000
2014,Divorced,39,White,25000
2014,Divorced,51,White,4500
2014,Divorced,37,White,9000
2014,Married,59,White,22500
2014,Divorced,55,Black,25000
2014,Never married,50,White,25000
2014,Married,60,White,25000
2014,Never married,41,White,4500
2014,Married,73,White,12500
2014,Married,45,White,25000
2014,Married,53,White,25000
2014,Divorced,33,White,3500
2014,Divorced,66,White,12500
2014,Never married,46,White,25000
2014,Married,52,White,5500
2014,Divorced,60,White,25000
2014,Never married,27,White,17500
2014,Married,65,White,25000
2014,Married,41,White,25000
2014,Married,63,White,3500
2014,Married,33,White,25000
2014,Never married,21,Black,5500
2014,Married,47,White,25000
2014,Never married,36,Black,17500
2014,Never married,26,White,1000
2014,Never married,20,White,6500
2014,Never married,28,White,17500
2014,Divorced,83,White,22500
2014,Married,37,White,25000
2014,Never married,22,White,5500
2014,Married,30,Black,25000
2014,Widowed,46,Other,3500
2014,Married,57,White,25000
2014,Never married,31,White,22500
2014,Separated,40,White,25000
2014,Married,36,White,25000
2014,Married,51,White,25000
2014,Married,57,White,25000
2014,Married,35,White,25000
2014,Never married,37,Black,22500
2014,Married,62,White,12500
2014,Never married,21,Other,9000
2014,Divorced,52,White,25000
2014,Separated,49,Black,5500
2014,Married,57,White,25000
2014,Married,54,White,25000
2014,Married,37,White,25000
2014,Married,39,Black,12500
2014,Married,49,White,17500
2014,Widowed,67,White,25000
2014,Never married,44,White,22500
2014,Divorced,32,White,25000
2014,Married,25,Black,2000
2014,Married,45,White,6500
2014,Never married,52,Black,1000
2014,Married,45,Black,25000
2014,Married,41,White,22500
2014,Married,61,White,25000
2014,Married,36,White,25000
2014,Married,50,White,25000
2014,Divorced,59,White,25000
2014,Married,65,White,12500
2014,Married,52,White,25000
2014,Married,59,Black,25000
2014,Never married,20,White,1000
2014,Separated,43,Black,25000
2014,Divorced,37,White,25000
2014,Never married,30,Black,9000
2014,Never married,52,White,25000
2014,Divorced,50,White,5500
2014,Married,25,White,25000
2014,Married,73,Black,12500
2014,Never married,22,White,7500
2014,Never married,46,Black,22500
2014,Divorced,37,Black,9000
2014,Married,44,White,5500
2014,Married,33,White,17500
2014,Married,30,Black,25000
2014,Divorced,41,White,25000
2014,Married,56,White,22500
2014,Divorced,72,White,25000
2014,Married,54,White,25000
2014,Divorced,50,White,25000
2014,Divorced,58,White,12500
2014,Married,46,Black,12500
2014,Never married,32,Black,4500
2014,Married,58,White,25000
2014,Never married,60,White,25000
2014,Never married,41,Black,25000
2014,Married,29,Black,25000
2014,Divorced,32,White,25000
2014,Divorced,54,Black,25000
2014,Married,52,White,25000
2014,Divorced,56,White,22500
2014,Never married,26,Black,22500
2014,Never married,20,White,7500
2014,Married,69,White,25000
2014,Divorced,59,White,25000
2014,Married,47,White,25000
2014,Married,53,Black,25000
2014,Married,35,Other,22500
2014,Never married,27,White,25000
2014,Married,29,White,22500
2014,Widowed,48,White,4500
2014,Never married,39,White,5500
2014,Never married,72,White,25000
2014,Never married,47,Black,6500
2014,Divorced,52,Black,12500
2014,Married,62,White,25000
2014,Divorced,56,White,25000
2014,Widowed,69,White,25000
2014,Divorced,53,White,25000
2014,Married,64,White,25000
2014,Divorced,43,White,5500
2014,Married,47,White,25000
2014,Widowed,56,White,25000
2014,Married,51,White,25000
2014,Married,47,White,25000
2014,Never married,32,White,25000
2014,Married,64,White,25000
2014,Separated,41,Black,25000
2014,Never married,20,Black,2000
2014,Never married,59,White,25000
2014,Divorced,43,Black,25000
2014,Never married,22,Black,12500
2014,Divorced,39,Black,25000
2014,Never married,30,Black,25000
2014,Divorced,57,Black,25000
2014,Married,34,Black,3500
2014,Married,52,White,25000
2014,Never married,30,Black,25000
2014,Married,46,Black,17500
2014,Never married,25,Black,4500
2014,Never married,32,Black,1000
2014,Married,60,White,25000
2014,Married,34,White,25000
2014,Divorced,40,White,25000
2014,Married,62,White,25000
2014,Married,30,White,12500
2014,Never married,32,Other,25000
2014,Married,28,White,22500
2014,Separated,43,Black,25000
2014,Divorced,46,White,25000
2014,Widowed,42,Black,25000
2014,Separated,63,Other,22500
2014,Separated,41,Other,9000
2014,Married,64,White,25000
2014,Married,74,Other,25000
2014,Married,44,White,25000
2014,Married,86,White,3500
2014,Divorced,58,White,25000
2014,Separated,34,White,4500
2014,Married,66,White,25000
2014,Never married,52,White,25000
2014,Divorced,52,White,2000
2014,Married,56,White,17500
2014,Never married,25,White,12500
2014,Married,53,White,25000
2014,Never married,29,White,25000
2014,Never married,26,White,17500
2014,Separated,35,White,25000
2014,Married,32,White,25000
2014,Married,31,White,5500
2014,Married,26,White,25000
2014,Married,56,White,25000
2014,Widowed,78,White,25000
2014,Married,51,Black,25000
2014,Never married,23,White,3500
2014,Married,40,White,25000
2014,Divorced,51,White,25000
2014,Married,61,White,12500
2014,Divorced,54,White,25000
2014,Married,41,White,25000
2014,Married,33,White,12500
2014,Married,63,White,25000
2014,Married,44,White,12500
2014,Married,54,White,25000
2014,Separated,42,White,25000
2014,Married,45,White,17500
2014,Married,40,White,25000
2014,Married,77,White,25000
2014,Divorced,41,White,25000
2014,Never married,74,White,22500
2014,Married,33,White,25000
2014,Separated,36,White,17500
2014,Married,57,White,25000
2014,Married,33,White,25000
2014,Divorced,42,White,17500
2014,Married,56,White,25000
2014,Never married,23,White,22500
2014,Married,30,White,12500
2014,Never married,32,White,25000
2014,Married,56,White,25000
2014,Never married,24,White,6500
2014,Never married,37,White,3500
2014,Divorced,47,White,25000
2014,Never married,20,White,5500
2014,Married,44,White,25000
2014,Divorced,43,White,3500
2014,Divorced,39,White,25000
2014,Married,54,White,12500
2014,Married,33,White,25000
2014,Divorced,60,White,17500
2014,Divorced,29,White,25000
2014,Married,72,White,5500
2014,Never married,27,White,3500
2014,Married,56,White,25000
2014,Married,44,White,17500
2014,Divorced,31,Black,5500
2014,Married,53,White,25000
2014,Married,39,White,22500
2014,Married,54,White,25000
2014,Never married,31,White,17500
2014,Married,67,White,12500
2014,Married,47,Other,25000
2014,Widowed,57,White,25000
2014,Divorced,46,White,12500
2014,Never married,41,White,25000
2014,Widowed,64,White,25000
2014,Married,61,White,25000
2014,Never married,19,White,2000
2014,Married,39,White,25000
2014,Divorced,41,White,25000
2014,Married,44,White,25000
2014,Married,57,White,25000
2014,Married,55,White,25000
2014,Married,46,White,25000
2014,Married,41,White,25000
2014,Divorced,37,White,25000
2014,Widowed,87,White,25000
2014,Divorced,42,Other,25000
2014,Divorced,30,White,25000
2014,Never married,56,White,25000
2014,Married,39,White,2000
2014,Never married,32,White,6500
2014,Divorced,50,White,25000
2014,Married,43,White,25000
2014,Divorced,51,White,1000
2014,Married,39,White,25000
2014,Married,43,Black,25000
2014,Married,58,White,25000
2014,Married,37,White,25000
2014,Divorced,30,Other,22500
2014,Married,58,White,25000
2014,Widowed,66,White,5500
2014,Married,30,White,12500
2014,Married,57,White,25000
2014,Married,55,White,25000
2014,Married,64,White,25000
2014,Married,58,White,25000
2014,Married,44,White,25000
2014,Never married,31,White,25000
2014,Married,31,White,25000
2014,Married,64,White,25000
2014,Married,27,Black,25000
2014,Divorced,59,White,25000
2014,Married,38,White,5500
2014,Married,29,White,22500
2014,Never married,45,White,25000
2014,Divorced,44,White,12500
2014,Never married,29,Other,25000
2014,Never married,34,Other,25000
2014,Married,66,White,25000
2014,Never married,26,White,25000
2014,Divorced,65,White,22500
2014,Divorced,65,White,25000
2014,Never married,56,White,25000
2014,Never married,55,Black,9000
2014,Married,29,White,9000
2014,Divorced,52,White,25000
2014,Married,33,White,25000
2014,Married,56,White,25000
2014,Never married,28,White,22500
2014,Married,33,White,25000
2014,Married,44,White,25000
2014,Married,55,White,25000
2014,Married,67,White,25000
2014,Married,59,White,25000
2014,Never married,55,Black,17500
2014,Never married,56,Black,25000
2014,Never married,27,White,22500
2014,Married,34,White,12500
2014,Married,30,Black,25000
2014,Never married,25,Other,2000
2014,Widowed,58,White,25000
2014,Divorced,38,White,5500
2014,Never married,26,Black,2000
2014,Divorced,44,Black,17500
2014,Never married,35,Black,22500
2014,Married,38,Black,25000
2014,Widowed,53,Black,17500
2014,Separated,28,Black,17500
2014,Divorced,50,Other,12500
2014,Married,65,Black,3500
2014,Never married,26,White,17500
2014,Married,52,White,22500
2014,Married,44,White,25000
2014,Divorced,63,White,17500
2014,Never married,29,White,25000
2014,Married,60,White,25000
2014,Never married,20,White,4500
2014,Divorced,65,White,1000
2014,Divorced,67,White,22500
2014,Divorced,30,White,25000
2014,Never married,19,White,3500
2014,Widowed,75,White,12500
2014,Separated,58,White,17500
2014,Divorced,45,White,25000
2014,Never married,54,White,25000
2014,Divorced,53,White,25000
2014,Married,54,White,25000
